Max Workers Value: 17,Max Soldier Value: 13,Max Refineries Value: 2,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 386.4762,Fitness: -886.4762,Value Changing: Soldiers,
Max Workers Value: 16,Max Soldier Value: 13,Max Refineries Value: 2,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 345.4349,Fitness: -845.4349,Value Changing: Soldiers,
Max Workers Value: 16,Max Soldier Value: 12,Max Refineries Value: 2,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 278.1673,Fitness: -778.1673,Value Changing: Soldiers,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 2,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 327.7605,Fitness: -827.7605,Value Changing: Soldiers,
Max Workers Value: 16,Max Soldier Value: 12,Max Refineries Value: 2,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 346.1952,Fitness: -846.1952,Value Changing: Refineries,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 2,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 322.7842,Fitness: -822.7842,Value Changing: Refineries,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 265.8591,Fitness: -765.8591,Value Changing: Refineries,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 0,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 495.1907,Fitness: -995.1907,Value Changing: Refineries,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 491.3287,Fitness: -991.3287,Value Changing: Barracks,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -1,Target Gold Value: 350,Did we win: -1,Time to end: 500.4304,Fitness: -1000.43,Value Changing: Barracks,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: 0,Target Gold Value: 350,Did we win: -1,Time to end: 500.1336,Fitness: -1000.134,Value Changing: Barracks,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -1,Target Gold Value: 350,Did we win: -1,Time to end: 386.2504,Fitness: -886.2504,Value Changing: Barracks,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -2,Target Gold Value: 350,Did we win: -1,Time to end: 235.2416,Fitness: -735.2416,Value Changing: Barracks,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 350,Did we win: -1,Time to end: 302.4099,Fitness: -802.4099,Value Changing: Barracks,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -2,Target Gold Value: 350,Did we win: -1,Time to end: 407.8586,Fitness: -907.8586,Value Changing: TargetGold,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 350,Did we win: -1,Time to end: 292.0681,Fitness: -792.0681,Value Changing: TargetGold,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 262.3116,Fitness: -762.3115,Value Changing: TargetGold,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 250,Did we win: -1,Time to end: 407.6521,Fitness: -907.6521,Value Changing: TargetGold,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 247.8253,Fitness: -747.8253,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 334.9155,Fitness: -834.9155,Value Changing: Workers,
Max Workers Value: 16,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 444.8264,Fitness: -944.8264,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 11,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 289.5825,Fitness: -789.5825,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 255.8996,Fitness: -755.8995,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 500.056,Fitness: -1000.056,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 500.1171,Fitness: -1000.117,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 500.8091,Fitness: -1000.809,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 250.2818,Fitness: -750.2818,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 449.2639,Fitness: -949.2639,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -3,Target Gold Value: 300,Did we win: -1,Time to end: 400.7234,Fitness: -900.7234,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -4,Target Gold Value: 300,Did we win: -1,Time to end: 261.8279,Fitness: -761.8279,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -5,Target Gold Value: 300,Did we win: -1,Time to end: 485.1764,Fitness: -985.1764,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -4,Target Gold Value: 300,Did we win: -1,Time to end: 371.3985,Fitness: -871.3986,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -5,Target Gold Value: 300,Did we win: -1,Time to end: 356.0632,Fitness: -856.0632,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -6,Target Gold Value: 300,Did we win: -1,Time to end: 276.4194,Fitness: -776.4194,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 300,Did we win: -1,Time to end: 402.4566,Fitness: -902.4566,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -6,Target Gold Value: 300,Did we win: -1,Time to end: 500.2677,Fitness: -1000.268,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 300,Did we win: -1,Time to end: 500.0057,Fitness: -1000.006,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 250,Did we win: -1,Time to end: 291.2676,Fitness: -791.2676,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 200,Did we win: -1,Time to end: 270.849,Fitness: -770.849,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 150,Did we win: -1,Time to end: 247.7649,Fitness: -747.765,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 254.8489,Fitness: -754.8489,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 150,Did we win: -1,Time to end: 353.1703,Fitness: -853.1703,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 330.654,Fitness: -830.6539,Value Changing: Workers,
Max Workers Value: 14,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 385.0111,Fitness: -885.0111,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 500.1247,Fitness: -1000.125,Value Changing: Soldiers,
Max Workers Value: 14,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 500.3853,Fitness: -1000.385,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 500.0256,Fitness: -1000.026,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 362.2696,Fitness: -862.2697,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: -1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 500.0438,Fitness: -1000.044,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 391.7393,Fitness: -891.7394,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: -1,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 428.7834,Fitness: -928.7834,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 378.2604,Fitness: -878.2604,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: 100,Did we win: -1,Time to end: 500.08,Fitness: -1000.08,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 208.8082,Fitness: -708.8082,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: 100,Did we win: -1,Time to end: 500.1826,Fitness: -1000.183,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -7,Target Gold Value: 100,Did we win: -1,Time to end: 500.8524,Fitness: -1000.852,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: 100,Did we win: -1,Time to end: 500.0316,Fitness: -1000.032,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: 50,Did we win: -1,Time to end: 316.7224,Fitness: -816.7224,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: 0,Did we win: -1,Time to end: 228.5041,Fitness: -728.504,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 449.0745,Fitness: -949.0745,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: 0,Did we win: -1,Time to end: 500.0216,Fitness: -1000.022,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 190.7287,Fitness: -690.7288,Value Changing: Workers,
Max Workers Value: 14,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 442.1902,Fitness: -942.1902,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 257.0387,Fitness: -757.0387,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 500.0972,Fitness: -1000.097,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 10,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 347.3975,Fitness: -847.3975,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 283.9936,Fitness: -783.9935,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 8,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 458.9674,Fitness: -958.9674,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 347.0115,Fitness: -847.0115,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 500.1086,Fitness: -1000.109,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 500.1096,Fitness: -1000.11,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 501.0004,Fitness: -1001,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -8,Target Gold Value: -50,Did we win: -1,Time to end: 500.1929,Fitness: -1000.193,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -9,Target Gold Value: -50,Did we win: -1,Time to end: 500.0514,Fitness: -1000.051,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -50,Did we win: -1,Time to end: 500.0367,Fitness: -1000.037,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -11,Target Gold Value: -50,Did we win: -1,Time to end: 500.245,Fitness: -1000.245,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -50,Did we win: -1,Time to end: 244.2078,Fitness: -744.2078,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -100,Did we win: -1,Time to end: 339.3869,Fitness: -839.3869,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -50,Did we win: -1,Time to end: 292.7666,Fitness: -792.7666,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -100,Did we win: -1,Time to end: 275.6281,Fitness: -775.6281,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 246.0782,Fitness: -746.0782,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -200,Did we win: -1,Time to end: 500.0454,Fitness: -1000.045,Value Changing: TargetGold,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 500.2562,Fitness: -1000.256,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -200,Did we win: -1,Time to end: 500.8695,Fitness: -1000.87,Value Changing: Workers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 400.4064,Fitness: -900.4064,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 8,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 500.0598,Fitness: -1000.06,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 265.0445,Fitness: -765.0444,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 8,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 500.0576,Fitness: -1000.058,Value Changing: Soldiers,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 476.0122,Fitness: -976.0122,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 500.01,Fitness: -1000.01,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: 0,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 501.0866,Fitness: -1001.087,Value Changing: Refineries,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -10,Target Gold Value: -150,Did we win: -1,Time to end: 500.3821,Fitness: -1000.382,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -11,Target Gold Value: -150,Did we win: -1,Time to end: 381.1276,Fitness: -881.1276,Value Changing: Barracks,
Max Workers Value: 15,Max Soldier Value: 9,Max Refineries Value: -1,Max Barracks Valeu: -12,Target Gold Value: -150,Did we win: -1,Time to end: 300.412,Fitness: -800.412,Value Changing: Barracks,
